VehicleID,ClientID,Marque,Modele,Version,Annee,Categorie,Carburant,Transmission,PuissanceDIN,PuissanceCV,ValeurNeuve,ValeurActuelle,NombrePlaces,Poids,Cylindree,Couleur,NombrePortes,VIN,Immatriculation,Etat
VH001008,CL001008,Nissan,Navara,Navara Iconic,2012,Pick-up,Diesel,Automatique,163,9,385000,161901.43,5,2100,2298,Marron,4,JN106FF96C810DE8D,01008-E-4,Bon
VH001009,CL001009,Audi,Q5,Q5 Iconic,2022,SUV,Essence,Manuelle,190,10,625000,447745.6,5,1780,1984,Bleu,5,WAU8646D6ECE9C4B7,61454|VY|6,Correct
VH001010,CL001010,Volkswagen,Golf,Golf Intens,2024,Compacte,Hybride,Automatique,110,6,352800,273208.32,5,1280,999,Gris,5,WVW8E091B83A3F4D7,62911|UC|4,Usé
VH001011,CL001011,Dacia,Spring,Spring Iconic,2014,Citadine,Électrique,Manuelle,45,2,162750,77456.03,4,970,0,Gris,5,UU1F3AB0FEC97C40B,01011-T-8,Bon
VH001012,CL001012,Renault,Clio V,Clio V Business,2022,Citadine,Hybride,Manuelle,90,5,207200,148436.62,5,1150,999,Beige,5,VF156D24041AB026E,77599|GJ|2,Correct
VH001013,CL001013,Mercedes-Benz,Classe C,Classe C Business,2019,Berline,Hybride,Manuelle,156,9,632800,353005.33,5,1480,1496,Vert,4,WDDB5D202AB014E36,11905|NV|5,Usé
VH001014,CL001014,Peugeot,2008,2008 Iconic,2021,SUV,Essence,Manuelle,110,6,275000,181247.42,5,1200,1199,Marron,5,VF31366E28DCEA07D,01014-W-5,Correct
VH001015,CL001015,Mercedes-Benz,Classe A,Classe A Intens,2023,Compacte,Hybride,Manuelle,136,7,498400,339645.64,5,1360,1332,Gris,5,WDD01265005AE4C44,36550|EV|4,Correct
VH001016,CL001016,BMW,X5,X5 Active,2025,SUV,Diesel,Automatique,265,14,895000,787600.0,5,2150,2998,Rouge,5,WBABF44F21D40D5C2,21877|ZA|2,Excellent
VH001017,CL001017,Suzuki,Swift,Swift Iconic,2015,Citadine,Diesel,Manuelle,83,4,155000,78476.22,5,950,1197,Vert,5,JS284A325CAFBB330,01017-T-6,Correct
VH001018,CL001018,Suzuki,Vitara,Vitara Intens,2020,SUV,Hybride,Manuelle,102,6,274400,166383.81,5,1180,1373,Beige,5,JS24D42707B432C4B,40604|ER|1,Bon
VH001019,CL001019,Ford,Fiesta,Fiesta Business,2023,Citadine,Hybride,Automatique,85,5,218400,148833.48,5,1080,998,Gris,5,WF02326497315E904,75909|KP|3,Bon
VH001020,CL001020,Renault,Megane IV,Megane IV Business,2017,Compacte,Diesel,Manuelle,130,7,285000,163303.52,5,1320,1332,Blanc,5,VF16C443C74EFEA2E,01020-H-2,Excellent
VH001021,CL001021,Toyota,Corolla,Corolla Iconic,2021,Berline,Hybride,Automatique,122,6,330400,217760.54,5,1350,1798,Bleu,4,JTD779373B16CC825,19656|EM|7,Bon
VH001022,CL001022,Peugeot,2008,2008 Iconic,2020,SUV,Hybride,Automatique,110,6,308000,186757.34,5,1200,1199,Vert,5,VF317FE547D3E4044,19563|ZK|8,Correct
VH001023,CL001023,Hyundai,Tucson,Tucson Iconic,2016,SUV,Essence,Manuelle,150,7,345000,185822.21,5,1520,1598,Marron,5,KMHF071E7E1A07F78,01023-T-9,Excellent
VH001024,CL001024,Peugeot,3008,3008 GT Line,2019,SUV,Diesel,Automatique,130,7,385000,214770.94,5,1420,1199,Marron,5,VF39FE6ECFED37D22,46321|GH|1,Bon
VH001025,CL001025,Ford,Fiesta,Fiesta Business,2012,Citadine,Hybride,Manuelle,85,5,218400,91842.26,5,1080,998,Beige,5,WF013BDE18851EF4A,29458|WD|6,Bon
VH001026,CL001026,Volkswagen,Passat,Passat Business,2019,Berline,Hybride,Automatique,150,8,431200,240543.45,5,1480,1968,Blanc,4,WVWF39B7FB5D3E3F5,01026-C-4,Correct
VH001027,CL001027,Volkswagen,Golf,Golf Intens,2023,Compacte,Hybride,Manuelle,110,6,352800,240423.32,5,1280,999,Rouge,5,WVW53FD9534ACAFC3,47878|FJ|1,Bon
VH001028,CL001028,Citroën,C4,C4 Business,2014,Compacte,Hybride,Manuelle,110,6,296800,141253.15,5,1240,1199,Blanc,5,VF72D75A9C4D1112B,77130|PN|4,Correct
VH001029,CL001029,Kia,Rio,Rio Iconic,2014,Citadine,Diesel,Manuelle,100,5,185000,88045.26,5,1080,998,Noir,5,KNA4D0DA139E2C864,01029-D-9,Correct
VH001030,CL001030,Renault,Duster,Duster Active,2017,SUV,Diesel,Manuelle,115,6,245000,140383.73,5,1280,1461,Argent,5,VF19BD8A05332F8D5,42090|EB|6,Bon
VH001031,CL001031,Toyota,Yaris,Yaris Iconic,2024,Citadine,Essence,Automatique,72,4,185000,143264.0,5,980,998,Gris,5,JTD2BB0ECF5B540BE,83167|UA|8,Correct
VH001032,CL001032,Dacia,Spring,Spring Active,2017,Citadine,Électrique,Automatique,45,2,162750,93254.9,4,970,0,Rouge,5,UU1584EC4FB534990,01032-H-5,Correct
VH001033,CL001033,BMW,X5,X5 GT Line,2020,SUV,Essence,Manuelle,265,14,895000,542687.73,5,2150,2998,Noir,5,WBA289B5A3B4DE9DD,76673|KX|9,Bon
VH001034,CL001034,Dacia,Sandero,Sandero Iconic,2022,Citadine,Essence,Automatique,65,4,125000,89549.12,5,1050,999,Gris,5,UU1F4D3F678EBE0A6,23652|CS|5,Excellent
VH001035,CL001035,Toyota,Yaris,Yaris Iconic,2014,Citadine,Hybride,Automatique,72,4,207200,98610.69,5,980,998,Blanc,5,JTDCA709F1EC6CDE1,01035-T-5,Bon
VH001036,CL001036,Fiat,500,500 Business,2022,Citadine,Hybride,Automatique,70,4,184800,132389.42,4,960,999,Bleu,3,ZFA7A9F9F312E24DC,36841|DJ|8,Usé
VH001037,CL001037,Audi,A4,A4 Iconic,2018,Berline,Diesel,Automatique,150,9,485000,295640.94,5,1520,1968,Gris,4,WAU663F145EB823DB,88476|SW|7,Bon
VH001038,CL001038,Citroën,C5 Aircross,C5 Aircross Active,2025,SUV,Hybride,Manuelle,130,7,386400,340032.0,5,1480,1199,Marron,5,VF70A1A11F3387956,01038-T-6,Bon
VH001039,CL001039,Renault,Captur,Captur Business,2017,SUV,Diesel,Manuelle,110,6,265000,151843.62,5,1220,999,Marron,5,VF15843259CCE0F01,15396|DK|4,Correct
VH001040,CL001040,Renault,Megane IV,Megane IV Iconic,2021,Compacte,Essence,Manuelle,130,7,285000,187838.23,5,1320,1332,Blanc,5,VF11D265A8BE3EF0C,73209|YN|2,Excellent
VH001041,CL001041,Suzuki,Swift,Swift Active,2022,Citadine,Diesel,Manuelle,83,4,155000,111040.91,5,950,1197,Beige,5,JS2CEF946A00F8D8A,01041-C-4,Bon
VH001042,CL001042,Renault,Captur,Captur Business,2023,SUV,Diesel,Manuelle,110,6,265000,180590.08,5,1220,999,Gris,5,VF13404D0095AC5DF,22953|DN|6,Bon
VH001043,CL001043,Kia,Picanto,Picanto Business,2023,Citadine,Diesel,Automatique,67,4,135000,91998.72,5,900,998,Blanc,5,KNAC9F1352C38C2BA,75300|RL|1,Bon
VH001044,CL001044,Ford,Focus,Focus Business,2018,Compacte,Essence,Manuelle,125,6,275000,167631.46,5,1320,1499,Beige,5,WF00E18CFDA69E4FE,01044-A-3,Bon
VH001045,CL001045,Toyota,RAV4,RAV4 Intens,2013,SUV,Hybride,Automatique,177,8,476000,212945.79,5,1580,2487,Noir,5,JTDBC91B96243A828,26295|CW|8,Correct
VH001046,CL001046,Dacia,Logan,Logan Intens,2016,Berline,Diesel,Automatique,90,5,135000,72713.04,5,1100,999,Argent,4,UU19D7D3A28AE1D0B,49373|FP|4,Bon
VH001047,CL001047,Dacia,Sandero,Sandero GT Line,2014,Citadine,Essence,Automatique,65,4,125000,59490.04,5,1050,999,Blanc,5,UU1D8B663B0A11085,01047-T-7,Correct
VH001048,CL001048,Renault,Megane IV,Megane IV Business,2017,Compacte,Hybride,Manuelle,130,7,319200,182899.94,5,1320,1332,Marron,5,VF136AFA649E21918,57339|SF|3,Bon
VH001049,CL001049,Audi,A3,A3 Active,2018,Compacte,Diesel,Automatique,150,8,425000,259066.8,5,1380,1498,Blanc,5,WAU1B4AE03633E5E5,80147|WX|6,Excellent
VH001050,CL001050,Peugeot,308,308 Iconic,2015,Compacte,Essence,Manuelle,130,6,295000,149357.97,5,1280,1199,Blanc,5,VF3B5694EEF33EDCA,01050-C-3,Bon
VH001051,CL001051,Fiat,Tipo,Tipo Active,2025,Berline,Hybride,Automatique,95,5,218400,192192.0,5,1180,1368,Gris,4,ZFA0FB7F21FF9632E,95235|WU|9,Usé
VH001052,CL001052,Dacia,Duster,Duster Business,2021,SUV,Essence,Manuelle,90,5,195000,128520.9,5,1230,1461,Gris,5,UU17A96EA239875A7,32473|NE|7,Usé
VH001053,CL001053,Peugeot,3008,3008 Iconic,2021,SUV,Diesel,Automatique,130,7,385000,253746.39,5,1420,1199,Bleu,5,VF3BDB7E4E72E23D1,01053-A-8,Correct
VH001054,CL001054,Dacia,Spring,Spring Intens,2013,Citadine,Électrique,Automatique,45,2,162750,72808.67,4,970,0,Beige,5,UU14CBF1A957C3B03,24595|CV|8,Excellent
VH001055,CL001055,Kia,Rio,Rio Active,2021,Citadine,Essence,Automatique,100,5,185000,121930.08,5,1080,998,Beige,5,KNA705793DA4FE394,46584|AP|4,Correct
VH001056,CL001056,Renault,Megane IV,Megane IV GT Line,2024,Compacte,Hybride,Manuelle,130,7,319200,247188.48,5,1320,1332,Marron,5,VF1464452AD6241FF,01056-H-3,Correct
VH001057,CL001057,Volkswagen,Tiguan,Tiguan Active,2024,SUV,Diesel,Automatique,150,8,425000,329120.0,5,1580,1968,Blanc,5,WVW4576D3437864D3,73199|BJ|8,Bon
VH001058,CL001058,Dacia,Duster,Duster Business,2021,SUV,Diesel,Manuelle,90,5,195000,128520.9,5,1230,1461,Rouge,5,UU17F13784A2F1066,50338|KH|9,Bon
VH001059,CL001059,Fiat,500,500 Intens,2022,Citadine,Essence,Automatique,70,4,165000,118204.84,4,960,999,Noir,3,ZFAF9E26049E4CD76,01059-C-3,Bon
VH001060,CL001060,Mercedes-Benz,Classe A,Classe A GT Line,2020,Compacte,Hybride,Manuelle,136,7,498400,302207.33,5,1360,1332,Argent,5,WDD88571EB59896CF,43654|JU|4,Bon
VH001061,CL001061,Fiat,500,500 Iconic,2012,Citadine,Essence,Automatique,70,4,165000,69386.33,4,960,999,Marron,3,ZFAA9F9B0CDC5C614,14081|RJ|7,Correct
VH001062,CL001062,Hyundai,Accent,Accent Iconic,2021,Berline,Essence,Automatique,100,5,195000,128520.9,5,1100,1368,Vert,4,KMH18F96C8C27931B,01062-E-5,Excellent
VH001063,CL001063,Volkswagen,Passat,Passat Intens,2015,Berline,Hybride,Manuelle,150,8,431200,218315.79,5,1480,1968,Gris,4,WVW2F80A8F3E66085,27430|RT|6,Bon
VH001064,CL001064,Dacia,Sandero,Sandero GT Line,2015,Citadine,Hybride,Automatique,65,4,140000,70881.75,5,1050,999,Noir,5,UU164D9E2723B8C1C,54369|AF|6,Bon
VH001065,CL001065,Audi,A3,A3 Iconic,2017,Compacte,Essence,Automatique,150,8,425000,243522.79,5,1380,1498,Bleu,5,WAU33B8CCB212CBA0,01065-C-5,Correct
VH001066,CL001066,Renault,Captur,Captur Active,2012,SUV,Essence,Automatique,110,6,265000,111438.65,5,1220,999,Noir,5,VF1D12862E32B586C,52422|TG|5,Bon
VH001067,CL001067,Citroën,C4,C4 Iconic,2017,Compacte,Essence,Manuelle,110,6,265000,151843.62,5,1240,1199,Beige,5,VF7984130514E7AFF,33139|JH|7,Usé
VH001068,CL001068,Mercedes-Benz,Classe C,Classe C Iconic,2015,Berline,Essence,Manuelle,156,9,565000,286058.49,5,1480,1496,Beige,4,WDD7B82C4A5C9220A,01068-A-1,Usé
VH001069,CL001069,Volkswagen,Tiguan,Tiguan Active,2015,SUV,Diesel,Manuelle,150,8,425000,215176.74,5,1580,1968,Beige,5,WVWF0E92B37FBCB96,79406|WR|2,Correct
VH001070,CL001070,Renault,Megane IV,Megane IV Intens,2020,Compacte,Hybride,Manuelle,130,7,319200,193548.52,5,1320,1332,Rouge,5,VF103F263E352D1B4,82776|FV|4,Bon
VH001071,CL001071,Toyota,Corolla,Corolla Intens,2014,Berline,Diesel,Automatique,122,6,295000,140396.49,5,1350,1798,Argent,4,JTDEEA0EC9D2B5907,01071-W-7,Bon
VH001072,CL001072,Dacia,Sandero,Sandero Active,2021,Citadine,Diesel,Automatique,65,4,125000,82385.19,5,1050,999,Blanc,5,UU1D18B99F53F8C29,51709|AC|8,Excellent
VH001073,CL001073,Suzuki,Vitara,Vitara Business,2022,SUV,Hybride,Automatique,102,6,274400,196578.23,5,1180,1373,Rouge,5,JS2F8BC39B45DFA5F,79837|AJ|1,Bon
VH001074,CL001074,Volkswagen,Tiguan,Tiguan Intens,2019,SUV,Hybride,Manuelle,150,8,476000,265534.98,5,1580,1968,Argent,5,WVWEB2857E7D2ADB4,01074-D-7,Excellent
VH001075,CL001075,BMW,Série 3,Série 3 Active,2023,Berline,Diesel,Automatique,184,10,525000,357772.8,5,1520,1998,Blanc,4,WBABA6DC9F1949F1F,20539|TT|2,Excellent
VH001076,CL001076,Fiat,500,500 Active,2016,Citadine,Hybride,Automatique,70,4,184800,99536.07,4,960,999,Argent,3,ZFA09DAF6CF666A77,82993|AS|8,Excellent
VH001077,CL001077,Mercedes-Benz,Classe C,Classe C Intens,2016,Berline,Hybride,Automatique,156,9,632800,340835.64,5,1480,1496,Blanc,4,WDD50C324353DEE84,01077-B-9,Excellent
VH001078,CL001078,Renault,Captur,Captur Intens,2017,SUV,Diesel,Manuelle,110,6,265000,151843.62,5,1220,999,Noir,5,VF179CC5AB71EF63D,28010|WG|5,Excellent
VH001079,CL001079,Citroën,C4,C4 Business,2016,Compacte,Hybride,Manuelle,110,6,296800,159860.97,5,1240,1199,Vert,5,VF76898FC642994E1,37041|TE|7,Bon
VH001080,CL001080,Audi,Q5,Q5 Intens,2024,SUV,Hybride,Manuelle,190,10,700000,542080.0,5,1780,1984,Bleu,5,WAU2889F6B791EB43,01080-T-5,Bon
VH001081,CL001081,Dacia,Logan,Logan Iconic,2019,Berline,Diesel,Manuelle,90,5,135000,75309.29,5,1100,999,Gris,4,UU1FCE16E0837C837,63227|KX|5,Bon
VH001082,CL001082,Fiat,500,500 Intens,2018,Citadine,Essence,Manuelle,70,4,165000,100578.87,4,960,999,Beige,3,ZFA1436D07BCA262D,35974|HJ|1,Correct
VH001083,CL001083,Citroën,C3,C3 Intens,2023,Citadine,Diesel,Automatique,83,5,175000,119257.6,5,1060,1199,Blanc,5,VF74A6C3DFE04FCB0,01083-B-7,Bon
VH001084,CL001084,Dacia,Logan,Logan Iconic,2023,Berline,Hybride,Automatique,90,5,151200,103038.57,5,1100,999,Vert,4,UU1F95F6415B7F5AD,46461|VC|1,Bon
VH001085,CL001085,Fiat,Tipo,Tipo Intens,2014,Berline,Essence,Manuelle,95,5,195000,92804.46,5,1180,1368,Marron,4,ZFA56EC57328E6C52,51425|SR|2,Usé
VH001086,CL001086,Suzuki,Swift,Swift Active,2023,Citadine,Hybride,Automatique,83,4,173600,118303.54,5,950,1197,Bleu,5,JS2B571DA3899CD62,01086-A-4,Bon
