ClientID,Pack1,Score1,Pack2,Score2,Pack3,Score3,PrixEstime,Justification
CL000974,Bronze,64.4,Eco,64.2,Eco+,63.2,5549.73,L'usage professionnel requiert des garanties adaptées. Le pack Bronze est recommandé en priorité.
CL000975,Eco+,86.3,Bronze,85.6,Eco,84.2,3044.43,Le stationnement en garage fermé réduit le risque vol. Le pack Eco+ est recommandé en priorité.
CL000976,Silver,66.4,Silver+,66.0,Gold+,65.9,8958.58,L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Silver est recommandé en priorité.
CL000977,Premium,99.0,Business,99.0,VIP,99.0,58580.9,Le conducteur roule beaucoup. La marque premium justifie une protection étendue. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Premium est recommandé en priorité.
CL000978,Eco,77.2,Silver,74.2,Bronze,73.0,4800.87,L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Eco est recommandé en priorité.
CL000979,Silver+,67.9,Gold+,67.5,Bronze,66.4,4880.76,Le conducteur roule beaucoup. Le stationnement en garage fermé réduit le risque vol. Le pack Silver+ est recommandé en priorité.
CL000980,Eco+,87.8,Eco,87.2,Bronze,82.4,1674.81,Le bonus est excellent. Le stationnement en garage fermé réduit le risque vol. Le pack Eco+ est recommandé en priorité.
CL000981,Premium,99.0,Business,91.8,Silver,89.6,22530.62,L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Premium est recommandé en priorité.
CL000982,Premium,66.1,VIP,64.6,Business,62.6,24675.77,Le conducteur roule beaucoup. Le bonus est excellent. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Premium est recommandé en priorité.
CL000983,VIP,83.6,Premium,82.0,Business,82.0,34353.41,L'historique de sinistres nécessite une couverture renforcée. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack VIP est recommandé en priorité.
CL000984,Bronze,95.7,Eco,95.1,Eco+,94.2,3563.18,Le bonus est excellent. Le stationnement en garage fermé réduit le risque vol. Le pack Bronze est recommandé en priorité.
CL000985,Gold+,98.2,Premium,95.8,Gold,95.6,7760.87,Le conducteur roule beaucoup. Le bonus est excellent. Le stationnement en garage fermé réduit le risque vol. Le pack Gold+ est recommandé en priorité.
CL000986,VIP,82.2,Premium,80.1,Business,79.4,47791.16,L'historique de sinistres nécessite une couverture renforcée. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack VIP est recommandé en priorité.
CL000987,Eco,63.0,Eco+,62.4,Bronze,48.5,2559.79,Le stationnement en garage fermé réduit le risque vol. Le pack Eco est recommandé en priorité.
CL000988,Eco,67.2,Eco+,65.9,Bronze,64.9,4582.55,Le pack Eco est recommandé en priorité.
CL000989,VIP,67.9,Gold+,67.7,Premium,67.4,50615.75,Le conducteur roule beaucoup. Le stationnement en garage fermé réduit le risque vol. Le pack VIP est recommandé en priorité.
CL000990,Silver+,67.1,Gold,67.0,Premium,66.2,6428.09,Le stationnement en garage fermé réduit le risque vol. Le pack Silver+ est recommandé en priorité.
CL000991,Business,94.2,Gold+,93.7,VIP,92.3,98848.73,Le conducteur roule beaucoup. L'historique de sinistres nécessite une couverture renforcée. La marque premium justifie une protection étendue. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol.
CL000992,Gold+,89.6,Gold,89.1,Business,79.2,15137.72,L'historique de sinistres nécessite une couverture renforcée. Le pack Gold+ est recommandé en priorité.
CL000993,Premium,68.8,Business,68.6,VIP,68.6,60403.23,Le conducteur roule beaucoup. L'historique de sinistres nécessite une couverture renforcée. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Premium est recommandé en priorité.
CL000994,Silver+,93.0,Gold,90.7,Silver,82.7,12310.19,Le véhicule possède une forte valeur. Le conducteur roule beaucoup. Le pack Silver+ est recommandé en priorité.
CL000995,Gold+,99.0,Premium,99.0,Business,99.0,8066.34,Le véhicule possède une forte valeur. Le bonus est excellent. La marque premium justifie une protection étendue. Le stationnement en garage fermé réduit le risque vol. Le pack Gold+ est recommandé en priorité.
CL000996,Eco+,77.1,Eco,77.0,Bronze,74.2,4312.55,Le bonus est excellent. Le stationnement en garage fermé réduit le risque vol. Le pack Eco+ est recommandé en priorité.
CL000997,Silver,80.5,VIP,79.8,Premium,77.6,7396.98,Le bonus est excellent. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Silver est recommandé en priorité.
CL000998,Gold,78.7,Gold+,77.6,Premium,76.1,21653.87,L'historique de sinistres nécessite une couverture renforcée. Le stationnement en garage fermé réduit le risque vol. Le pack Gold est recommandé en priorité.
CL000999,VIP,87.9,Business,86.0,Premium,82.9,33927.95,Le véhicule possède une forte valeur. Le conducteur roule beaucoup. La marque premium justifie une protection étendue. Le stationnement en garage fermé réduit le risque vol. Le pack VIP est recommandé en priorité.
CL001000,Eco,67.2,Bronze,64.6,Eco+,64.3,3670.48,Le conducteur roule beaucoup. Le bonus est excellent. Le pack Eco est recommandé en priorité.
CL001001,Eco+,66.8,Bronze,64.0,Eco,62.7,3783.2,Le conducteur roule beaucoup. Le bonus est excellent. Le stationnement en garage fermé réduit le risque vol. Le pack Eco+ est recommandé en priorité.
CL001002,Eco,85.5,Bronze,69.2,Eco+,67.6,5172.55,Le pack Eco est recommandé en priorité.
CL001003,Gold+,99.0,Premium,99.0,Business,99.0,39540.77,Le véhicule possède une forte valeur. Le conducteur roule beaucoup. L'historique de sinistres nécessite une couverture renforcée. La marque premium justifie une protection étendue. Le stationnement en garage fermé réduit le risque vol.
CL001004,Gold,87.0,Gold+,86.2,Silver+,85.3,9842.03,Le conducteur roule beaucoup. Le bonus est excellent. Le pack Gold est recommandé en priorité.
CL001005,Silver+,72.1,Silver,67.7,Bronze,67.3,5842.78,Le conducteur roule beaucoup. Le bonus est excellent. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Silver+ est recommandé en priorité.
CL001006,Silver,82.0,Gold,81.5,Business,79.5,4889.7,Le stationnement en garage fermé réduit le risque vol. Le pack Silver est recommandé en priorité.
CL001007,Bronze,76.2,Eco+,76.0,Eco,74.3,8571.75,Le conducteur roule beaucoup. Le stationnement en garage fermé réduit le risque vol. Le pack Bronze est recommandé en priorité.
CL001008,Eco,66.8,Eco+,62.2,Premium,54.8,5636.14,Le conducteur roule beaucoup. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Eco est recommandé en priorité.
CL001009,Premium,99.0,Business,99.0,VIP,99.0,23582.55,Le véhicule possède une forte valeur. Le conducteur roule beaucoup. La marque premium justifie une protection étendue. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol.
CL001010,Silver+,66.9,Eco,66.5,Eco+,66.2,11298.34,Le pack Silver+ est recommandé en priorité.
CL001011,Eco,70.7,Business,60.0,Gold+,59.1,3778.75,L'historique de sinistres nécessite une couverture renforcée. Le stationnement en garage fermé réduit le risque vol. Le pack Eco est recommandé en priorité.
CL001012,Silver+,77.4,Gold,77.1,Gold+,74.7,5183.8,Le bonus est excellent. Le stationnement en garage fermé réduit le risque vol. Le pack Silver+ est recommandé en priorité.
CL001013,Gold+,99.0,Premium,99.0,VIP,87.0,16716.37,Le véhicule possède une forte valeur. Le conducteur roule beaucoup. La marque premium justifie une protection étendue. L'usage professionnel requiert des garanties adaptées. Le pack Gold+ est recommandé en priorité.
CL001014,VIP,78.0,Business,76.7,Gold,74.3,16141.14,Le bonus est excellent. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack VIP est recommandé en priorité.
CL001015,Gold+,65.7,Business,65.1,Premium,63.6,24572.26,Le véhicule possède une forte valeur. Le conducteur roule beaucoup. La marque premium justifie une protection étendue. Le stationnement en garage fermé réduit le risque vol. Le pack Gold+ est recommandé en priorité.
CL001016,Gold+,76.8,VIP,75.3,Premium,74.1,19675.39,Le véhicule possède une forte valeur. La marque premium justifie une protection étendue. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Gold+ est recommandé en priorité.
CL001017,Eco+,97.2,Eco,92.9,Bronze,92.9,2745.15,Le bonus est excellent. Le pack Eco+ est recommandé en priorité.
CL001018,Business,57.7,Gold+,56.8,Gold,56.7,33627.72,L'historique de sinistres nécessite une couverture renforcée. Le stationnement en garage fermé réduit le risque vol. Le pack Business est recommandé en priorité.
CL001019,Premium,78.0,Business,76.9,Silver+,75.3,7134.08,Le bonus est excellent. Le stationnement en garage fermé réduit le risque vol. Le pack Premium est recommandé en priorité.
CL001020,Bronze,66.4,Eco+,64.3,Eco,64.0,4768.7,Le bonus est excellent. Le stationnement en garage fermé réduit le risque vol. Le pack Bronze est recommandé en priorité.
CL001021,Eco,77.4,Eco+,75.1,Bronze,74.0,3899.15,Le stationnement en garage fermé réduit le risque vol. Le pack Eco est recommandé en priorité.
CL001022,Gold,69.1,Gold+,68.7,Premium,68.2,35712.97,Le conducteur roule beaucoup. L'historique de sinistres nécessite une couverture renforcée. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Gold est recommandé en priorité.
CL001023,Gold+,59.4,Gold,58.2,Premium,57.5,23952.25,Le conducteur roule beaucoup. L'historique de sinistres nécessite une couverture renforcée. Le pack Gold+ est recommandé en priorité.
CL001024,Silver+,82.9,Premium,82.6,Business,81.6,7031.82,Le stationnement en garage fermé réduit le risque vol. Le pack Silver+ est recommandé en priorité.
CL001025,Eco+,86.2,Bronze,84.0,Eco,83.7,4906.78,L'usage professionnel requiert des garanties adaptées. Le pack Eco+ est recommandé en priorité.
CL001026,Silver,83.0,VIP,82.5,Business,82.3,5239.19,L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Silver est recommandé en priorité.
CL001027,Silver+,90.6,Gold+,87.5,Gold,87.4,9253.78,Le conducteur roule beaucoup. Le stationnement en garage fermé réduit le risque vol. Le pack Silver+ est recommandé en priorité.
CL001028,Eco,65.5,Eco+,65.4,Bronze,63.6,2242.42,Le bonus est excellent. Le stationnement en garage fermé réduit le risque vol. Le pack Eco est recommandé en priorité.
CL001029,Eco,85.5,Eco+,85.0,Bronze,71.2,2437.27,Le stationnement en garage fermé réduit le risque vol. Le pack Eco est recommandé en priorité.
CL001030,Eco+,67.2,Eco,65.5,Bronze,62.0,7920.17,Le conducteur roule beaucoup. L'usage professionnel requiert des garanties adaptées. Le pack Eco+ est recommandé en priorité.
CL001031,Business,84.6,Premium,82.2,VIP,80.0,33626.34,L'historique de sinistres nécessite une couverture renforcée. L'usage professionnel requiert des garanties adaptées. Le stationnement en garage fermé réduit le risque vol. Le pack Business est recommandé en priorité.
CL001032,Eco,97.5,Eco+,94.5,Bronze,93.5,3174.93,Le conducteur roule beaucoup. Le pack Eco est recommandé en priorité.
CL001033,Gold+,89.3,Business,87.9,Premium,87.5,22728.08,Le véhicule possède une forte valeur. La marque premium justifie une protection étendue. Le stationnement en garage fermé réduit le risque vol. Le pack Gold+ est recommandé en priorité.
CL001034,Eco+,86.3,Bronze,83.7,Eco,83.5,1992.43,Le conducteur roule beaucoup. Le bonus est excellent. Le pack Eco+ est recommandé en priorité.
CL001035,Eco+,86.5,Eco,84.7,Bronze,83.8,13578.75,L'historique de sinistres nécessite une couverture renforcée. Le stationnement en garage fermé réduit le risque vol. Le pack Eco+ est recommandé en priorité.
CL001036,Business,77.8,Silver+,76.0,Premium,75.1,7970.41,Le bonus est excellent. Le stationnement en garage fermé réduit le risque vol. Le pack Business est recommandé en priorité.
CL001037,VIP,67.4,Premium,66.9,Business,63.9,50097.73,La marque premium justifie une protection étendue. Le pack VIP est recommandé en priorité.
CL001038,Gold+,82.3,Silver,82.2,VIP,82.2,9946.07,Le véhicule possède une forte valeur. Le stationnement en garage fermé réduit le risque vol. Le pack Gold+ est recommandé en priorité.
CL001039,Bronze,66.7,Eco,63.8,Eco+,62.9,8686.78,Le conducteur roule beaucoup. L'usage professionnel requiert des garanties adaptées. Le pack Bronze est recommandé en priorité.
CL001040,Eco+,66.7,Bronze,66.2,Eco,63.9,4674.24,Le conducteur roule beaucoup. Le stationnement en garage fermé réduit le risque vol. Le pack Eco+ est recommandé en priorité.
CL001041,Premium,94.9,Business,91.9,Gold,90.1,20361.9,L'historique de sinistres nécessite une couverture renforcée. Le stationnement en garage fermé réduit le risque vol. Le pack Premium est recommandé en priorité.
CL001042,Eco,68.0,Eco+,67.8,Bronze,67.6,4203.41,Le bonus est excellent. L'usage professionnel requiert des garanties adaptées. Le pack Eco est recommandé en priorité.
CL001043,Gold+,98.7,Business,98.2,Premium,95.9,12027.03,Le conducteur roule beaucoup. Le bonus est excellent. Le stationnement en garage fermé réduit le risque vol. Le pack Gold+ est recommandé en priorité.
CL001044,Business,32.7,Gold,32.3,Silver,32.2,25290.85,Le stationnement en garage fermé réduit le risque vol. Le pack Business est recommandé en priorité.
CL001045,Silver,77.4,Gold+,75.1,Silver+,73.3,5132.0,Le bonus est excellent. L'usage professionnel requiert des garanties adaptées. Le pack Silver est recommandé en priorité.
CL001046,Eco+,97.1,Bronze,96.9,Eco,95.1,4573.99,Le conducteur roule beaucoup. Le stationnement en garage fermé réduit le risque vol. Le pack Eco+ est recommandé en priorité.
CL001047,Eco,72.8,VIP,68.3,Premium,67.4,5930.38,Le conducteur roule beaucoup. L'usage professionnel requiert des garanties adaptées. Le pack Eco est recommandé en priorité.
