GarantieID,Nom,Pack,Plafond,Franchise,Description,Active
GA00974,Véhicule de remplacement 7 jours en cas d'accident,VIP,999999,1000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00975,Protection juridique jusqu'à 15 000 MAD,Silver+,999999,500,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00976,Catastrophes naturelles et technologiques,VIP,200000,0,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00977,Dommages tous accidents avec franchise modulable,Gold+,200000,1500,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00978,Incendie et explosion du véhicule,VIP,200000,1000,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00979,Vol avec effraction et agression,Business,50000,500,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00980,Responsabilité civile illimitée en dommages corporels,Gold,500000,1000,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00981,Dommages corporels du conducteur jusqu'à 500 000 MAD,Business,50000,3000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00982,Bris de glace sans franchise limité à 2 sinistres/an,Business,50000,1500,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00983,Assistance 0 km 24h/24 au Maroc et en Europe,Gold+,50000,1000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00984,Véhicule de remplacement 7 jours en cas d'accident,Premium,200000,3000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00985,Protection juridique jusqu'à 15 000 MAD,Silver,100000,500,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00986,Catastrophes naturelles et technologiques,Business,999999,2000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00987,Dommages tous accidents avec franchise modulable,Silver+,500000,1000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00988,Incendie et explosion du véhicule,Eco,200000,0,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00989,Vol avec effraction et agression,VIP,100000,2000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00990,Responsabilité civile illimitée en dommages corporels,Gold+,50000,500,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00991,Dommages corporels du conducteur jusqu'à 500 000 MAD,Business,999999,1000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00992,Bris de glace sans franchise limité à 2 sinistres/an,Silver,100000,500,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00993,Assistance 0 km 24h/24 au Maroc et en Europe,Premium,100000,500,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00994,Véhicule de remplacement 7 jours en cas d'accident,Bronze,999999,1500,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00995,Protection juridique jusqu'à 15 000 MAD,Bronze,50000,3000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00996,Catastrophes naturelles et technologiques,Eco+,50000,2000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00997,Dommages tous accidents avec franchise modulable,Gold,200000,500,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00998,Incendie et explosion du véhicule,Silver,999999,500,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00999,Vol avec effraction et agression,Premium,999999,0,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA01000,Responsabilité civile illimitée en dommages corporels,Gold,50000,0,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA01001,Dommages corporels du conducteur jusqu'à 500 000 MAD,Bronze,200000,1000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA01002,Bris de glace sans franchise limité à 2 sinistres/an,Business,999999,2000,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA01003,Assistance 0 km 24h/24 au Maroc et en Europe,Gold+,500000,0,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA01004,Véhicule de remplacement 7 jours en cas d'accident,Gold+,200000,2000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA01005,Protection juridique jusqu'à 15 000 MAD,Gold+,999999,3000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA01006,Catastrophes naturelles et technologiques,Business,999999,3000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA01007,Dommages tous accidents avec franchise modulable,Premium,200000,3000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA01008,Incendie et explosion du véhicule,Bronze,999999,500,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA01009,Vol avec effraction et agression,Silver,200000,500,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA01010,Responsabilité civile illimitée en dommages corporels,Business,100000,1500,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA01011,Dommages corporels du conducteur jusqu'à 500 000 MAD,Business,200000,3000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA01012,Bris de glace sans franchise limité à 2 sinistres/an,VIP,100000,2000,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA01013,Assistance 0 km 24h/24 au Maroc et en Europe,VIP,50000,500,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA01014,Véhicule de remplacement 7 jours en cas d'accident,Eco,999999,0,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA01015,Protection juridique jusqu'à 15 000 MAD,Gold+,100000,3000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA01016,Catastrophes naturelles et technologiques,Premium,50000,2000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA01017,Dommages tous accidents avec franchise modulable,Eco,50000,0,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA01018,Incendie et explosion du véhicule,Bronze,100000,500,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA01019,Vol avec effraction et agression,Silver,200000,2000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA01020,Responsabilité civile illimitée en dommages corporels,Bronze,999999,1000,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA01021,Dommages corporels du conducteur jusqu'à 500 000 MAD,Gold,100000,2000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA01022,Bris de glace sans franchise limité à 2 sinistres/an,Bronze,200000,1000,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA01023,Assistance 0 km 24h/24 au Maroc et en Europe,Premium,999999,1500,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA01024,Véhicule de remplacement 7 jours en cas d'accident,Silver,50000,2000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA01025,Protection juridique jusqu'à 15 000 MAD,Eco+,50000,0,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA01026,Catastrophes naturelles et technologiques,Gold+,200000,500,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA01027,Dommages tous accidents avec franchise modulable,Gold+,999999,500,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA01028,Incendie et explosion du véhicule,Gold+,100000,2000,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA01029,Vol avec effraction et agression,Eco,50000,2000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA01030,Responsabilité civile illimitée en dommages corporels,Eco+,200000,0,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA01031,Dommages corporels du conducteur jusqu'à 500 000 MAD,Gold+,100000,2000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA01032,Bris de glace sans franchise limité à 2 sinistres/an,Eco,100000,2000,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA01033,Assistance 0 km 24h/24 au Maroc et en Europe,Bronze,500000,1500,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA01034,Véhicule de remplacement 7 jours en cas d'accident,Bronze,100000,2000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA01035,Protection juridique jusqu'à 15 000 MAD,Silver,50000,1000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA01036,Catastrophes naturelles et technologiques,Premium,500000,0,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA01037,Dommages tous accidents avec franchise modulable,Eco+,500000,3000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA01038,Incendie et explosion du véhicule,Business,200000,500,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA01039,Vol avec effraction et agression,Eco+,200000,3000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA01040,Responsabilité civile illimitée en dommages corporels,Eco+,100000,500,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA01041,Dommages corporels du conducteur jusqu'à 500 000 MAD,Business,200000,500,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA01042,Bris de glace sans franchise limité à 2 sinistres/an,Premium,100000,0,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA01043,Assistance 0 km 24h/24 au Maroc et en Europe,Silver,200000,1000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA01044,Véhicule de remplacement 7 jours en cas d'accident,VIP,200000,500,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA01045,Protection juridique jusqu'à 15 000 MAD,Business,500000,3000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA01046,Catastrophes naturelles et technologiques,Gold,100000,1000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA01047,Dommages tous accidents avec franchise modulable,Silver+,100000,2000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA01048,Incendie et explosion du véhicule,Gold+,200000,1000,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
